Policy,nPublic,PatientProb,PatientCreated,PublicSaved,Dead,Alive,DeathRate
1,6,0.5,5021,756,4213,52,0.839075881
1,6,0.5,5056,811,4187,58,0.828125
1,6,0.5,5058,748,4253,57,0.840846184
1,6,0.5,5013,843,4122,48,0.822262118
1,6,0.5,5023,701,4266,56,0.849293251
1,6,0.5,5002,664,4285,53,0.856657337
1,6,0.5,4998,698,4247,53,0.849739896
1,6,0.5,4932,835,4039,58,0.818937551
1,6,0.5,5007,704,4247,56,0.848212502
1,6,0.5,4984,797,4118,69,0.826243981
1,6,0.5,4993,678,4251,64,0.851391949
1,6,0.5,4989,696,4244,49,0.850671477
1,6,0.5,4936,795,4094,47,0.829416532
2,3,0.15,1587,1392,182,13,0.11468179
2,3,0.15,1475,1349,119,7,0.080677966
2,3,0.15,1492,1342,138,12,0.092493298
2,3,0.15,1560,1390,167,3,0.107051282
2,3,0.15,1515,1366,144,5,0.095049505
2,3,0.15,1492,1357,130,5,0.087131367
2,3,0.15,1540,1379,160,1,0.103896104
2,3,0.15,1468,1362,97,9,0.066076294
2,3,0.15,1505,1339,158,8,0.104983389
2,3,0.15,1517,1394,116,7,0.076466711
2,3,0.15,1551,1356,189,6,0.121856867
2,3,0.15,1515,1354,150,11,0.099009901
2,3,0.15,1459,1337,116,6,0.079506511
2,3,0.15,1504,1329,165,10,0.109707447
2,3,0.15,1475,1337,131,7,0.088813559
2,3,0.15,1533,1359,168,6,0.109589041
2,3,0.15,1554,1394,151,9,0.097168597
2,3,0.15,1524,1358,160,6,0.104986877
2,3,0.15,1516,1410,101,5,0.066622691
2,3,0.15,1484,1376,101,7,0.068059299
2,3,0.15,1560,1426,128,6,0.082051282
2,3,0.15,1514,1359,149,6,0.098414795
2,3,0.15,1494,1348,139,7,0.093038822
2,3,0.15,1523,1400,118,5,0.077478661
2,3,0.15,1548,1391,148,9,0.095607235
2,3,0.15,1469,1346,116,7,0.078965283
2,3,0.15,1461,1353,107,1,0.073237509
2,3,0.15,1493,1350,135,8,0.090421969
2,3,0.15,1479,1364,109,6,0.073698445
2,3,0.15,1510,1316,190,4,0.125827815
2,3,0.15,1574,1411,156,7,0.099110546
2,3,0.15,1513,1400,110,3,0.072703239
2,3,0.15,1495,1345,141,9,0.094314381
2,3,0.15,1558,1418,131,9,0.084082157
2,3,0.15,1491,1384,98,9,0.0657277
2,3,0.15,1503,1389,109,5,0.072521623
2,3,0.15,1521,1347,164,10,0.1078238
2,3,0.15,1587,1383,194,10,0.122243226
2,3,0.15,1498,1394,97,7,0.064753004
2,3,0.15,1491,1356,125,10,0.083836351
2,3,0.15,1478,1316,151,11,0.102165088
2,3,0.15,1522,1349,171,2,0.112352168
2,3,0.15,1467,1290,168,9,0.114519427
2,3,0.15,1524,1356,159,9,0.104330709
2,3,0.15,1499,1392,97,10,0.064709807
2,3,0.15,1580,1443,133,4,0.084177215
2,3,0.15,1533,1362,163,8,0.106327462
2,3,0.15,1485,1347,130,8,0.087542088
2,3,0.15,1542,1353,178,11,0.115434501
2,3,0.15,1417,1316,97,4,0.068454481
2,3,0.15,1489,1347,135,7,0.090664876
2,3,0.15,1482,1350,125,7,0.084345479
2,3,0.15,1451,1339,106,6,0.073053067
2,3,0.15,1486,1327,153,6,0.102960969
2,3,0.15,1500,1367,122,11,0.081333333
2,3,0.15,1491,1351,134,6,0.089872569
2,3,0.15,1505,1352,145,8,0.096345515
2,3,0.15,1474,1359,106,9,0.071913161
2,3,0.15,1539,1361,170,8,0.110461339
2,3,0.15,1518,1390,119,9,0.078392622
2,3,0.15,1549,1370,176,3,0.113621691
2,3,0.15,1505,1372,126,7,0.08372093
2,3,0.15,1521,1361,153,7,0.100591716
2,3,0.15,1506,1373,126,7,0.083665339
2,3,0.15,1510,1349,158,3,0.104635762
2,3,0.15,1530,1395,125,10,0.081699346
2,3,0.15,1539,1408,125,6,0.081221572
2,3,0.15,1543,1378,157,8,0.101749838
2,3,0.15,1458,1356,96,6,0.065843621
2,3,0.15,1501,1346,149,6,0.099267155
2,3,0.15,1570,1400,161,9,0.102547771
2,3,0.15,1570,1393,168,9,0.107006369
2,3,0.15,1555,1403,148,4,0.095176849
2,3,0.15,1480,1310,164,6,0.110810811
2,3,0.15,1452,1310,132,10,0.090909091
2,3,0.15,1495,1367,123,5,0.082274247
2,3,0.15,1500,1370,123,7,0.082
2,3,0.15,1479,1355,116,8,0.078431373
2,3,0.15,1499,1383,111,5,0.074049366
2,3,0.15,1521,1374,141,6,0.09270217
2,3,0.15,1554,1372,176,6,0.113256113
2,3,0.15,1526,1398,122,6,0.079947575
2,3,0.15,1539,1399,129,11,0.083820663
2,3,0.15,1579,1444,124,11,0.078530716
2,3,0.15,1440,1287,147,6,0.102083333
2,3,0.15,1479,1364,112,3,0.075726842
2,3,0.15,1555,1403,148,4,0.095176849
2,3,0.15,1486,1372,112,2,0.075370121
2,3,0.15,1549,1395,150,4,0.096836669
2,3,0.15,1479,1370,100,9,0.067613252
2,3,0.15,1475,1338,131,6,0.088813559
2,3,0.15,1526,1369,150,7,0.098296199
2,3,0.15,1500,1344,145,11,0.096666667
2,3,0.15,1507,1359,143,5,0.094890511
2,3,0.15,1459,1335,113,11,0.077450308
2,3,0.15,1477,1368,103,6,0.069735951
2,3,0.15,1511,1369,132,10,0.087359365
2,3,0.15,1500,1352,140,8,0.093333333
2,3,0.15,1521,1374,141,6,0.09270217
2,3,0.15,1519,1381,127,11,0.083607637
2,3,0.2,1983,1548,418,17,0.21079173
2,3,0.2,1956,1528,413,15,0.211145194
2,3,0.2,1932,1564,362,6,0.1873706
2,3,0.2,1999,1553,431,15,0.215607804
2,3,0.2,1998,1606,386,6,0.193193193
2,3,0.2,2031,1631,390,10,0.192023634
2,3,0.2,1964,1541,409,14,0.208248473
2,3,0.2,1949,1562,379,8,0.194458697
2,3,0.2,2020,1622,385,13,0.190594059
2,3,0.2,1968,1558,394,16,0.200203252
2,3,0.2,2049,1552,483,14,0.235724744
2,3,0.2,2017,1544,464,9,0.230044621
2,3,0.2,2009,1508,485,16,0.241413639
2,3,0.2,2028,1602,414,12,0.204142012
2,3,0.2,1963,1536,411,16,0.209373408
2,3,0.2,1997,1637,345,15,0.172759139
2,3,0.2,1973,1532,425,16,0.215408008
2,3,0.2,2065,1537,521,7,0.252300242
2,3,0.2,1982,1608,361,13,0.182139253
2,3,0.2,1923,1537,376,10,0.195527821
2,3,0.2,2035,1573,454,8,0.223095823
2,3,0.2,2026,1647,367,12,0.181145114
2,3,0.2,1987,1622,353,12,0.177654756
2,3,0.2,1984,1576,396,12,0.199596774
2,3,0.2,2099,1643,443,13,0.211052882
2,3,0.2,1954,1561,381,12,0.194984647
2,3,0.2,1995,1628,359,8,0.179949875
2,3,0.2,1996,1648,337,11,0.168837675
2,3,0.2,1960,1527,423,10,0.215816327
2,3,0.2,1964,1572,383,9,0.195010183
2,3,0.2,2080,1595,469,16,0.225480769
2,3,0.2,2002,1628,359,15,0.179320679
2,3,0.2,1997,1562,420,15,0.210315473
2,3,0.2,1950,1592,348,10,0.178461538
2,3,0.2,2081,1664,405,12,0.194617972
2,3,0.2,1988,1602,366,20,0.184104628
2,3,0.2,2024,1620,393,11,0.19416996
2,3,0.2,2013,1533,470,10,0.233482365
2,3,0.2,1985,1568,403,14,0.20302267
2,3,0.2,1998,1572,414,12,0.207207207
2,3,0.2,1934,1497,427,10,0.220785936
2,3,0.2,2043,1650,374,19,0.183064121
2,3,0.2,1975,1552,414,9,0.209620253
2,3,0.2,1999,1635,356,8,0.178089045
2,3,0.2,2029,1613,407,9,0.200591424
2,3,0.2,1984,1521,449,14,0.226310484
2,3,0.2,1998,1595,390,13,0.195195195
2,3,0.2,1979,1596,374,9,0.188984336
2,3,0.2,1979,1568,401,10,0.20262759
2,3,0.2,2048,1670,367,11,0.179199219
2,3,0.2,2000,1565,423,12,0.2115
2,3,0.2,1926,1611,308,7,0.159916926
2,3,0.2,1979,1572,403,4,0.203638201
2,3,0.2,1991,1505,476,10,0.239075841
2,3,0.2,2007,1607,391,9,0.194818137
2,3,0.2,2001,1573,418,10,0.208895552
2,3,0.2,1931,1551,367,13,0.190056965
2,3,0.2,2011,1596,400,15,0.198906017
2,3,0.2,2034,1629,401,4,0.197148476
2,3,0.2,1992,1597,382,13,0.191767068
2,3,0.2,1950,1530,411,9,0.210769231
2,3,0.2,1988,1596,385,7,0.193661972
2,3,0.2,1965,1656,301,8,0.153180662
2,3,0.2,1975,1548,413,14,0.209113924
2,3,0.2,2001,1592,393,16,0.196401799
2,3,0.2,1933,1577,345,11,0.178479048
2,3,0.2,2089,1511,562,16,0.269028243
2,3,0.2,2043,1633,402,8,0.196769457
2,3,0.2,1989,1589,390,10,0.196078431
2,3,0.2,2048,1539,498,11,0.243164063
2,3,0.2,1996,1648,337,11,0.168837675
2,3,0.2,2019,1565,442,12,0.218920258
2,3,0.2,2003,1631,356,16,0.1777334
2,3,0.2,2061,1589,462,10,0.224163028
2,3,0.2,1934,1497,427,10,0.220785936
2,3,0.2,2018,1620,387,11,0.191774034
2,3,0.2,1980,1544,418,18,0.211111111
2,3,0.2,2053,1589,443,21,0.215781783
2,3,0.2,1970,1590,374,6,0.189847716
2,3,0.2,1985,1568,403,14,0.20302267
2,3,0.2,1988,1627,351,10,0.176559356
2,3,0.2,2050,1649,393,8,0.191707317
2,3,0.2,1949,1537,402,10,0.20625962
2,3,0.2,1990,1601,377,12,0.189447236
2,3,0.2,2000,1616,372,12,0.186
2,3,0.2,1946,1575,363,8,0.186536485
2,3,0.2,2010,1545,449,16,0.223383085
2,3,0.2,1979,1596,374,9,0.188984336
2,3,0.2,1991,1597,382,12,0.191863385
2,3,0.2,1924,1516,401,7,0.208419958
2,3,0.2,1995,1548,436,11,0.218546366
2,3,0.2,1992,1540,437,15,0.21937751
2,3,0.2,1963,1506,443,14,0.225674987
2,3,0.2,2002,1627,369,6,0.184315684
2,3,0.2,1951,1557,380,14,0.194771912
2,3,0.2,2064,1564,491,9,0.237887597
2,3,0.2,1981,1569,395,17,0.199394245
2,3,0.2,2037,1613,412,12,0.202258223
2,3,0.2,1995,1641,349,5,0.174937343
2,3,0.2,1987,1620,357,10,0.179667841
2,3,0.5,5042,2238,2761,43,0.547600159
2,3,0.5,4981,1903,3043,35,0.610921502
2,3,0.5,5077,1908,3125,44,0.615520977
2,3,0.5,5066,1909,3111,46,0.61409396
2,3,0.5,4896,1877,2977,42,0.608047386
2,3,0.5,5047,2124,2883,40,0.571230434
2,3,0.5,5081,1938,3104,39,0.610903365
2,3,0.5,5075,1755,3278,42,0.64591133
2,3,0.5,5041,1812,3190,39,0.63281095
2,3,0.5,5060,2010,3005,45,0.593873518
2,3,0.5,5034,2022,2974,38,0.590782678
2,3,0.5,4985,1972,2974,39,0.596589769
2,3,0.5,5036,2051,2951,34,0.585980937
2,3,0.5,4913,2066,2807,40,0.571341339
2,3,0.5,5040,2132,2868,40,0.569047619
2,3,0.5,4964,1966,2961,37,0.596494762
2,3,0.5,4988,1956,2997,35,0.600842021
2,3,0.5,4955,1877,3031,47,0.611705348
2,3,0.5,4962,2333,2579,50,0.519750101
2,3,0.5,5041,2228,2779,34,0.551279508
2,3,0.5,4993,2155,2800,38,0.560785099
2,3,0.5,5010,2015,2962,33,0.591217565
2,3,0.5,4962,2174,2739,49,0.551995163
2,3,0.5,4984,1916,3032,36,0.608346709
2,3,0.5,5011,2240,2731,40,0.545000998
2,3,0.5,4977,2200,2742,35,0.550934298
2,3,0.5,4957,2072,2849,36,0.574742788
2,3,0.5,5057,2110,2915,32,0.576428713
2,3,0.5,5018,2206,2776,36,0.55320845
2,3,0.5,4996,2082,2881,33,0.576661329
2,3,0.5,4960,2000,2926,34,0.589919355
2,3,0.5,5011,2240,2731,40,0.545000998
2,3,0.5,5035,2051,2948,36,0.58550149
2,3,0.5,4931,1938,2958,35,0.599878321
2,3,0.5,4985,2160,2793,32,0.560280843
2,3,0.5,4951,2071,2844,36,0.574429408
2,3,0.5,5003,2012,2948,43,0.589246452
2,3,0.5,4942,2291,2613,38,0.528733306
2,3,0.5,4990,2122,2833,35,0.567735471
2,3,0.5,5003,1983,2983,37,0.596242255
2,3,0.5,5044,2211,2783,50,0.551744647
2,3,0.5,5052,2213,2807,32,0.555621536
2,3,0.5,5033,2080,2922,31,0.58056825
2,3,0.5,4986,2050,2895,41,0.580625752
2,3,0.5,4948,2044,2854,50,0.576798707
2,3,0.5,5036,1842,3150,44,0.625496426
2,3,0.5,4994,2050,2897,47,0.580096115
2,3,0.5,5018,2012,2961,45,0.590075727
2,3,0.5,5033,2188,2805,40,0.557321677
2,3,0.5,4963,2105,2819,39,0.568003224
2,3,0.5,4959,1851,3060,48,0.617059891
2,3,0.5,4927,2021,2866,40,0.581692714
2,3,0.5,5035,1965,3024,46,0.600595829
2,3,0.5,5017,2142,2849,26,0.567869245
2,3,0.5,5067,1988,3033,46,0.598579041
2,3,0.5,4989,2022,2939,28,0.589096011
2,3,0.5,4997,1965,2994,38,0.599159496
2,3,0.5,5046,1995,3007,44,0.595917558
2,3,0.5,5024,1964,3017,43,0.600517516
2,3,0.5,4924,2020,2862,42,0.581234768
2,3,0.5,5012,2114,2860,38,0.570630487
2,3,0.5,4968,1794,3131,43,0.630233494
2,3,0.5,4991,2084,2874,33,0.575836506
2,3,0.5,5018,2206,2776,36,0.55320845
2,3,0.5,4970,2076,2857,37,0.574849095
2,3,0.5,5053,2101,2911,41,0.57609341
2,3,0.5,4977,2086,2853,38,0.57323689
2,3,0.5,5022,1992,2985,45,0.594384707
2,3,0.5,4965,1904,3028,33,0.609869084
2,3,0.5,4988,1991,2956,41,0.592622294
2,3,0.5,5005,2125,2839,41,0.567232767
2,3,0.5,4972,1775,3156,41,0.634754626
2,3,0.5,5032,1903,3084,45,0.612877583
2,3,0.5,4991,2084,2874,33,0.575836506
2,3,0.5,4964,2030,2891,43,0.582393231
2,3,0.5,5064,2068,2952,44,0.582938389
2,3,0.5,4973,2165,2763,45,0.555600241
2,3,0.5,5017,2142,2835,40,0.565078732
2,3,0.5,5020,2121,2859,40,0.569521912
2,3,0.5,5090,1943,3104,43,0.609823183
2,3,0.5,4977,1841,3093,43,0.62145871
2,3,0.5,4951,2071,2844,36,0.574429408
2,3,0.5,4936,2117,2781,38,0.563411669
2,3,0.5,5073,2049,2983,41,0.588014981
2,3,0.5,5055,2023,2984,48,0.590306627
2,3,0.5,5052,2030,2976,46,0.589073634
2,3,0.5,4949,1946,2958,45,0.597696504
2,3,0.5,5050,2204,2810,36,0.556435644
2,3,0.5,4993,2087,2872,34,0.575205287
2,3,0.5,5024,1964,3017,43,0.600517516
2,3,0.5,4988,2056,2895,37,0.580392943
2,3,0.5,5018,2206,2776,36,0.55320845
2,3,0.5,4985,2158,2778,49,0.557271815
2,3,0.5,5085,2023,3025,37,0.594886922
2,3,0.5,5001,2021,2939,41,0.587682464
2,3,0.5,4988,2056,2895,37,0.580392943
2,3,0.5,4931,2193,2705,33,0.54857027
2,3,0.5,4960,1895,3034,31,0.611693548
2,3,0.5,5092,2222,2823,47,0.554399057
2,3,0.5,5065,2056,2970,39,0.586377098
2,4,0.15,1505,1472,28,5,0.018604651
2,4,0.15,1506,1466,34,6,0.022576361
2,4,0.15,1490,1473,14,3,0.009395973
2,4,0.15,1469,1455,12,2,0.008168822
2,4,0.15,1520,1497,20,3,0.013157895
2,4,0.15,1531,1493,31,7,0.020248204
2,4,0.15,1536,1516,13,7,0.008463542
2,4,0.15,1449,1433,11,5,0.007591442
2,4,0.15,1453,1432,17,4,0.011699931
2,4,0.15,1508,1485,16,7,0.01061008
2,4,0.15,1446,1435,6,5,0.004149378
2,4,0.15,1493,1463,22,8,0.014735432
2,4,0.15,1521,1483,31,7,0.020381328
2,4,0.15,1510,1487,15,8,0.009933775
2,4,0.15,1464,1430,31,3,0.021174863
2,4,0.15,1514,1483,25,6,0.01651255
2,4,0.15,1502,1485,12,5,0.007989348
2,4,0.15,1585,1562,19,4,0.011987382
2,4,0.15,1497,1472,17,8,0.011356045
2,4,0.15,1519,1485,24,10,0.015799868
2,4,0.15,1507,1492,14,1,0.00928998
2,4,0.15,1539,1507,26,6,0.016894087
2,4,0.15,1536,1511,19,6,0.012369792
2,4,0.15,1504,1480,21,3,0.013962766
2,4,0.15,1498,1460,32,6,0.021361816
2,4,0.15,1521,1490,20,11,0.013149244
2,4,0.15,1518,1490,21,7,0.013833992
2,4,0.15,1476,1446,25,5,0.016937669
2,4,0.15,1522,1498,18,6,0.011826544
2,4,0.15,1481,1461,17,3,0.011478731
2,4,0.15,1467,1452,13,2,0.008861622
2,4,0.15,1535,1508,21,6,0.013680782
2,4,0.15,1533,1500,27,6,0.017612524
2,4,0.15,1481,1471,6,4,0.004051317
2,4,0.15,1488,1464,21,3,0.014112903
2,4,0.15,1454,1429,18,7,0.012379642
2,4,0.15,1567,1538,25,4,0.015954052
2,4,0.15,1431,1413,11,7,0.007686932
2,4,0.15,1530,1494,30,6,0.019607843
2,4,0.15,1521,1483,33,5,0.021696252
2,4,0.15,1545,1501,36,8,0.023300971
2,4,0.15,1493,1477,13,3,0.008707301
2,4,0.15,1512,1476,27,9,0.017857143
2,4,0.15,1464,1442,16,6,0.010928962
2,4,0.15,1539,1506,29,4,0.018843405
2,4,0.15,1439,1422,15,2,0.010423905
2,4,0.15,1482,1448,25,9,0.016869096
2,4,0.15,1453,1438,10,5,0.006882312
2,4,0.15,1440,1422,14,4,0.009722222
2,4,0.15,1475,1457,17,1,0.011525424
2,4,0.15,1483,1468,12,3,0.008091706
2,4,0.15,1515,1494,16,5,0.010561056
2,4,0.15,1495,1463,24,8,0.016053512
2,4,0.15,1542,1513,26,3,0.016861219
2,4,0.15,1516,1486,24,6,0.015831135
2,4,0.15,1458,1433,23,2,0.015775034
2,4,0.15,1542,1507,25,10,0.016212711
2,4,0.15,1461,1428,29,4,0.019849418
2,4,0.15,1498,1480,12,6,0.008010681
2,4,0.15,1513,1486,25,2,0.016523463
2,4,0.15,1454,1429,18,7,0.012379642
2,4,0.15,1389,1381,4,4,0.00287977
2,4,0.15,1553,1519,33,1,0.021249195
2,4,0.15,1492,1467,21,4,0.014075067
2,4,0.15,1563,1519,35,9,0.022392834
2,4,0.15,1473,1451,14,8,0.009504413
2,4,0.15,1537,1511,18,8,0.011711126
2,4,0.15,1514,1500,7,7,0.004623514
2,4,0.15,1511,1481,27,3,0.017868961
2,4,0.15,1573,1556,10,7,0.006357279
2,4,0.15,1474,1441,20,13,0.013568521
2,4,0.15,1474,1441,20,13,0.013568521
2,4,0.15,1494,1462,25,7,0.016733601
2,4,0.15,1491,1467,18,6,0.012072435
2,4,0.15,1498,1467,28,3,0.018691589
2,4,0.15,1521,1478,39,4,0.025641026
2,4,0.15,1423,1400,17,6,0.011946592
2,4,0.15,1492,1467,21,4,0.014075067
2,4,0.15,1480,1457,19,4,0.012837838
2,4,0.15,1501,1475,19,7,0.012658228
2,4,0.15,1458,1445,9,4,0.00617284
2,4,0.15,1475,1446,23,6,0.01559322
2,4,0.15,1516,1484,28,4,0.018469657
2,4,0.15,1522,1485,30,7,0.019710907
2,4,0.15,1464,1448,8,8,0.005464481
2,4,0.15,1483,1464,13,6,0.008766015
2,4,0.15,1548,1519,22,7,0.014211886
2,4,0.15,1448,1433,9,6,0.00621547
2,4,0.15,1517,1495,14,8,0.009228741
2,4,0.15,1467,1445,18,4,0.012269939
2,4,0.15,1484,1443,32,9,0.021563342
2,4,0.15,1482,1448,25,9,0.016869096
2,4,0.15,1430,1416,12,2,0.008391608
2,4,0.15,1471,1440,27,4,0.018354861
2,4,0.15,1535,1513,15,7,0.009771987
2,4,0.15,1496,1481,12,3,0.00802139
2,4,0.15,1459,1434,19,6,0.013022618
2,4,0.15,1491,1464,22,5,0.014755198
2,4,0.15,1569,1538,24,7,0.015296367
2,4,0.15,1441,1412,23,6,0.015961138
2,4,0.2,1931,1773,148,10,0.076644226
2,4,0.2,2062,1838,213,11,0.103297769
2,4,0.2,2003,1867,128,8,0.063904144
2,4,0.2,1967,1873,86,8,0.043721403
2,4,0.2,2072,1896,163,13,0.078667954
2,4,0.2,2042,1896,141,5,0.069049951
2,4,0.2,1864,1771,84,9,0.045064378
2,4,0.2,2036,1894,134,8,0.065815324
2,4,0.2,2057,1917,130,10,0.063198833
2,4,0.2,1984,1891,83,10,0.041834677
2,4,0.2,2039,1904,126,9,0.061794998
2,4,0.2,1978,1827,143,8,0.072295248
2,4,0.2,2043,1840,192,11,0.093979442
2,4,0.2,1949,1833,105,11,0.053873781
2,4,0.2,1989,1829,157,3,0.078934138
2,4,0.2,2021,1908,108,5,0.053438892
2,4,0.2,1999,1903,89,7,0.044522261
2,4,0.2,1966,1814,145,7,0.073753815
2,4,0.2,1948,1841,102,5,0.052361396
2,4,0.2,2010,1852,152,6,0.075621891
2,4,0.2,1955,1815,130,10,0.066496164
2,4,0.2,2031,1800,228,3,0.11225997
2,4,0.2,2020,1826,181,13,0.08960396
2,4,0.2,2017,1837,171,9,0.084779375
2,4,0.2,1955,1835,115,5,0.058823529
2,4,0.2,1978,1861,110,7,0.055611729
2,4,0.2,1913,1778,122,13,0.063774177
2,4,0.2,2030,1850,172,8,0.084729064
2,4,0.2,1948,1850,94,4,0.04825462
2,4,0.2,2004,1872,125,7,0.06237525
2,4,0.2,1992,1837,146,9,0.073293173
2,4,0.2,2088,1882,195,11,0.093390805
2,4,0.2,2021,1888,128,5,0.063334983
2,4,0.2,2035,1909,115,11,0.056511057
2,4,0.2,1940,1821,112,7,0.057731959
2,4,0.2,2016,1873,141,2,0.069940476
2,4,0.2,1975,1880,89,6,0.045063291
2,4,0.2,2009,1914,88,7,0.043802887
2,4,0.2,2036,1906,118,12,0.057956778
2,4,0.2,1977,1843,121,13,0.061203844
2,4,0.2,2004,1878,122,4,0.060878244
2,4,0.2,2049,1893,147,9,0.071742313
2,4,0.2,2027,1884,133,10,0.065614208
2,4,0.2,1984,1809,163,12,0.082157258
2,4,0.2,1972,1878,84,10,0.042596349
2,4,0.2,2010,1855,145,10,0.072139303
2,4,0.2,1988,1808,172,8,0.086519115
2,4,0.2,2015,1855,150,10,0.074441687
2,4,0.2,2001,1895,99,7,0.049475262
2,4,0.2,2003,1878,113,12,0.056415377
2,4,0.2,1946,1807,128,11,0.065775951
2,4,0.2,2000,1843,150,7,0.075
2,4,0.2,1985,1870,105,10,0.052896725
2,4,0.2,2012,1863,143,6,0.071073559
2,4,0.2,1988,1795,186,7,0.093561368
2,4,0.2,1990,1846,135,9,0.067839196
2,4,0.2,1970,1864,100,6,0.050761421
2,4,0.2,2053,1928,109,16,0.053093035
2,4,0.2,1989,1829,141,19,0.070889894
2,4,0.2,2003,1863,131,9,0.065401897
2,4,0.2,1976,1838,133,5,0.067307692
2,4,0.2,1991,1861,126,4,0.063284782
2,4,0.2,1980,1819,153,8,0.077272727
2,4,0.2,1979,1842,125,12,0.063163214
2,4,0.2,2055,1904,143,8,0.069586375
2,4,0.2,1941,1798,138,5,0.071097372
2,4,0.2,2004,1878,122,4,0.060878244
2,4,0.2,2009,1861,142,6,0.070681931
2,4,0.2,1986,1870,100,16,0.050352467
2,4,0.2,1975,1852,114,9,0.057721519
2,4,0.2,1963,1820,133,10,0.067753439
2,4,0.2,1995,1823,165,7,0.082706767
2,4,0.2,2012,1909,97,6,0.048210736
2,4,0.2,2005,1848,149,8,0.074314214
2,4,0.2,1997,1852,142,3,0.07110666
2,4,0.2,2008,1863,138,7,0.0687251
2,4,0.2,1936,1836,90,10,0.046487603
2,4,0.2,1979,1867,104,8,0.052551794
2,4,0.2,2031,1800,228,3,0.11225997
2,4,0.2,1943,1793,140,10,0.072053525
2,4,0.2,2047,1908,129,10,0.063019052
2,4,0.2,1952,1831,115,6,0.058913934
2,4,0.2,2002,1870,128,4,0.063936064
2,4,0.2,2015,1861,139,15,0.06898263
2,4,0.2,1976,1846,122,8,0.061740891
2,4,0.2,2065,1897,161,7,0.077966102
2,4,0.2,2011,1810,189,12,0.093983093
2,4,0.2,1961,1871,79,11,0.040285569
2,4,0.2,1990,1802,175,13,0.087939698
2,4,0.2,2013,1876,126,11,0.062593145
2,4,0.2,2011,1850,153,8,0.076081551
2,4,0.2,2082,1888,186,8,0.089337176
2,4,0.2,2016,1836,170,10,0.084325397
2,4,0.2,1974,1847,121,6,0.061296859
2,4,0.2,2002,1877,119,6,0.059440559
2,4,0.2,1968,1856,100,12,0.050813008
2,4,0.2,2065,1897,161,7,0.077966102
2,4,0.2,2052,1905,133,14,0.064814815
2,4,0.2,1995,1862,124,9,0.062155388
2,4,0.2,1971,1790,173,8,0.087772704
2,4,0.5,4968,2777,2148,43,0.43236715
2,4,0.5,4967,2606,2325,36,0.46808939
2,4,0.5,4904,2587,2285,32,0.465946166
2,4,0.5,5017,2882,2099,36,0.418377516
2,4,0.5,4943,2738,2161,44,0.437183896
2,4,0.5,4970,2545,2386,39,0.480080483
2,4,0.5,4987,2709,2245,33,0.450170443
2,4,0.5,4958,2606,2317,35,0.467325534
2,4,0.5,4904,2587,2285,32,0.465946166
2,4,0.5,5049,2803,2209,37,0.437512379
2,4,0.5,5064,2496,2526,42,0.498815166
2,4,0.5,4986,2716,2233,37,0.447853991
2,4,0.5,5033,2658,2338,37,0.464534075
2,4,0.5,4976,2717,2227,32,0.447548232
2,4,0.5,5054,2574,2442,38,0.483181638
2,4,0.5,4866,2590,2250,26,0.462392109
2,4,0.5,4990,2632,2322,36,0.465330661
2,4,0.5,4883,2810,2034,39,0.416547205
2,4,0.5,4942,2785,2116,41,0.428166734
2,4,0.5,5046,2720,2288,38,0.453428458
2,4,0.5,5002,2503,2456,43,0.491003599
2,4,0.5,4975,2468,2477,30,0.497889447
2,4,0.5,5032,2721,2276,35,0.452305246
2,4,0.5,4986,2700,2245,41,0.45026073
2,4,0.5,5097,2394,2660,43,0.521875613
2,4,0.5,5002,2420,2547,35,0.509196321
2,4,0.5,4997,2753,2200,44,0.440264158
2,4,0.5,4997,2765,2198,34,0.439863918
2,4,0.5,5030,2863,2131,36,0.423658052
2,4,0.5,4985,2634,2314,37,0.464192578
2,4,0.5,4967,2606,2325,36,0.46808939
2,4,0.5,4919,2479,2401,39,0.488107339
2,4,0.5,5000,2780,2187,33,0.4374
2,4,0.5,4961,2468,2452,41,0.49425519
2,4,0.5,4924,2745,2147,32,0.43602762
2,4,0.5,5084,2734,2312,38,0.454760031
2,4,0.5,5010,3043,1933,34,0.385828343
2,4,0.5,4986,2778,2181,27,0.437424789
2,4,0.5,4883,2599,2250,34,0.460782306
2,4,0.5,4923,2581,2306,36,0.468413569
2,4,0.5,4926,2479,2407,40,0.48863175
2,4,0.5,4935,2630,2272,33,0.460385005
2,4,0.5,5065,2737,2294,34,0.452912142
2,4,0.5,5054,2710,2314,30,0.457855164
2,4,0.5,5080,2639,2404,37,0.473228346
2,4,0.5,4976,2721,2216,39,0.445337621
2,4,0.5,4930,2796,2086,48,0.423123732
2,4,0.5,5030,2511,2482,37,0.493439364
2,4,0.5,5017,2744,2235,38,0.44548535
2,4,0.5,4997,2791,2177,29,0.435661397
2,4,0.5,5029,2661,2334,34,0.464108173
2,4,0.5,4953,2563,2360,30,0.476478902
2,4,0.5,4999,2644,2324,31,0.464892979
2,4,0.5,5072,2528,2501,43,0.493099369
2,4,0.5,5028,2659,2325,44,0.462410501
2,4,0.5,4972,2720,2222,30,0.446902655
2,4,0.5,5016,2715,2271,30,0.452751196
2,4,0.5,5065,2737,2294,34,0.452912142
2,4,0.5,4993,2687,2263,43,0.453234528
2,4,0.5,5058,2660,2365,33,0.467576117
2,4,0.5,5049,2866,2153,30,0.426421073
2,4,0.5,4903,2694,2174,35,0.443401999
